,Unnamed: 0.2,index,Unnamed: 0.1,Unnamed: 0,molcule_formula,dsgdb_idx,nmr_shift,atomic_number,x,y,z,energy,atom_feature_vector_1,atom_feature_vector_2,atom_feature_vector_3,atom_feature_vector_4,atom_feature_vector_5,atom_feature_vector_6,atom_feature_vector_7,atom_feature_vector_8,atom_feature_vector_9,atom_feature_vector_10,atom_feature_vector_11,atom_feature_vector_12,atom_feature_vector_13,atom_feature_vector_14,atom_feature_vector_15,atom_feature_vector_16,atom_feature_vector_17,atom_feature_vector_18,atom_feature_vector_19,atom_feature_vector_20,atom_feature_vector_21,atom_feature_vector_22,atom_feature_vector_23,atom_feature_vector_24,atom_feature_vector_25,atom_feature_vector_26,atom_feature_vector_27,atom_feature_vector_28,atom_feature_vector_29,atom_feature_vector_30,atom_feature_vector_31,atom_feature_vector_32,atom_feature_vector_33,atom_feature_vector_34,atom_feature_vector_35,atom_feature_vector_36,atom_feature_vector_37,atom_feature_vector_38,atom_feature_vector_39,atom_feature_vector_40,atom_feature_vector_41,atom_feature_vector_42,atom_feature_vector_43,atom_feature_vector_44,atom_feature_vector_45,atom_feature_vector_46,atom_feature_vector_47,atom_feature_vector_48,atom_feature_vector_49,atom_feature_vector_50,atom_feature_vector_51,atom_feature_vector_52,atom_feature_vector_53,atom_feature_vector_54,atom_feature_vector_55,atom_feature_vector_56,atom_feature_vector_57,atom_feature_vector_58,atom_feature_vector_59,atom_feature_vector_60,atom_feature_vector_61,atom_feature_vector_62,atom_feature_vector_63,atom_feature_vector_64
79297,127440,127440,6,6,H5 C5 N3 O1,dsgdb9_131117,49.6528,7.0,1.954651951789856,-0.5694387555122375,2.917620897293091,-8.499238014221191,-0.1167392283678054,-0.1430554687976837,-0.0016946364194154,0.0666252225637435,-0.0745913460850715,-0.3121353089809418,0.0489710457623004,-0.0455032996833324,0.0350784435868263,-0.1334995329380035,-0.0217672511935234,-0.0874962881207466,0.1643584370613098,-0.0402664914727211,-0.1100488677620887,0.0097026340663433,-0.4149854481220245,-0.0564465746283531,-0.0244890321046113,-0.0719167292118072,0.1807419806718826,-0.070372350513935,0.0531916990876197,-0.0933092311024665,0.0297834016382694,-0.0147902183234691,0.1514503806829452,-0.1089595481753349,0.3343961238861084,-0.0282451789826154,1.5922235250473022,-0.2064133137464523,-0.1471835523843765,0.1288646459579467,-0.2196225076913833,0.1445116698741912,-0.4464798271656036,-0.0082545038312673,0.1184321939945221,-0.1581885665655136,-0.0067414781078696,-0.0006173998117446,-0.3531692922115326,0.1041607931256294,0.2553114593029022,0.1451033353805542,-0.0512600541114807,-0.129393994808197,-0.01981339789927,-0.1600812673568725,0.057786401361227,0.2969761788845062,-0.1481901556253433,0.4218847453594208,0.0261354725807905,0.0484268553555011,0.1265809684991836,0.1423764675855636,-0.1293408870697021,0.011486180126667,0.0320045053958892,-0.1659610420465469,0.0336188450455665,-0.046369794756174
79377,60182,60182,2,2,H11 C6 N1 O2,dsgdb9_056222,35.4591,7.0,0.0887094885110855,-0.4639841318130493,1.280642032623291,-8.689986228942871,-0.0442286022007465,-0.0789288803935051,-0.2552165389060974,0.0733860582113266,-0.0808194950222969,-0.4689252078533172,0.1236510425806045,-0.1226033568382263,0.2084448337554931,-0.1814337074756622,-5.931686609983444e-05,-0.1008101105690002,0.0344419032335281,0.0146435741335153,-0.077552393078804,0.0317246317863464,-0.432422935962677,-0.1031123399734497,-0.1332900673151016,-0.0042925104498863,0.2088892012834549,-0.0565035492181777,0.0651552528142929,-0.0682150274515152,0.1330130696296692,0.0500031448900699,0.1313053667545318,-0.1194132044911384,0.1159971952438354,-0.0071848332881927,2.294161796569824,-0.2356741726398468,0.0359484851360321,0.1842023581266403,-0.0705141350626945,0.166348710656166,-0.0770403519272804,0.0093742217868566,0.102598451077938,-0.0578674226999282,0.0345727019011974,-0.0294263325631618,0.0313459560275077,0.1409881711006164,0.2650869190692901,0.1026086807250976,0.0955587774515152,-0.1477342247962951,-0.0554278567433357,-0.0249030720442533,0.1443976163864135,-0.0254413411021232,-0.0023398734629154,0.1576062142848968,-0.0389329865574836,0.0612856745719909,0.1678258329629898,0.1127211898565292,-0.1202444061636924,0.1668428480625152,0.0285862535238266,-0.1105062887072563,0.0371128097176551,0.0377029553055763
79405,91447,91447,8,8,H6 C7 N2,dsgdb9_099415,-35.5471,7.0,3.211109638214112,0.3991302847862243,-1.2901619672775269,-7.968722343444824,-0.0625597983598709,-0.0890111476182937,-0.5190080404281616,0.04904131218791,-0.1013978794217109,-0.3385330438613891,0.1094728410243988,-0.1594590544700622,0.2628445029258728,-0.0050687324255704,-0.024632578715682,-0.0834772884845733,-0.0784564092755317,0.0406501814723014,-0.2150596380233764,0.0112538468092679,-0.4253784418106079,-0.0356380753219127,-0.1784750819206237,0.0673988312482833,0.2326037585735321,-0.0724815055727958,-0.0201607346534729,0.1151451542973518,0.1251509338617324,0.0993285402655601,0.1654234081506729,-0.1225065290927887,0.1209915876388549,-0.0282685216516256,1.3987168073654177,-0.2877813577651977,-0.0576510988175869,0.2545442283153534,0.0601321458816528,0.2542641758918762,-0.416858434677124,0.0357029512524604,-0.0574132800102233,-0.0395270660519599,0.0321100950241088,-0.0440796464681625,-0.0803671479225158,0.1368042081594467,0.100328117609024,0.1122142523527145,0.1214264705777168,-0.1201354190707206,-0.0959205850958824,-0.0299741551280021,0.0803116858005523,0.2308720350265503,-0.0237334221601486,0.0195924956351518,-0.0380722694098949,0.0680752322077751,0.1878482848405838,0.1073178350925445,-0.1266265660524368,0.3163281381130218,0.0288853235542774,-0.0746681243181228,0.0634374618530273,0.020180070772767
79677,84413,84413,6,6,H8 C6 N2 O1,dsgdb9_089671,221.0761,7.0,0.0440949089825153,-1.278498649597168,2.33375096321106,-9.71281623840332,-0.1135156601667404,-0.1065547913312912,0.0554906800389289,0.1018225029110908,-0.1573783606290817,-0.6548831462860107,0.0773684084415435,-0.0667202919721603,0.0560511127114295,-0.3364284932613373,0.0526855587959289,-0.1247341185808181,-0.0512255877256393,0.0031052839476615,-0.0565170906484127,0.0455721020698547,-0.4520041644573211,-0.0660471618175506,-0.0487042292952537,-0.0014916434884071,0.123823195695877,-0.0701421573758125,0.0278019346296787,-0.1272879540920257,0.1079996153712272,0.0640880912542343,0.105372779071331,-0.1290452629327774,0.2404470592737198,-0.0266626589000225,2.78934907913208,-0.1197811216115951,0.2556378543376922,0.1109571680426597,-0.2286195904016494,0.112305611371994,-0.1625016778707504,-0.0067793540656566,0.2244359701871872,-0.0897857099771499,0.0392355620861053,-0.0489139854907989,0.0739223584532737,0.1174864619970321,0.3810471892356872,0.0999072939157486,-0.0739344209432601,-0.2057997584342956,-0.1151443421840667,-0.0299061089754104,0.0822172909975051,-0.0851218402385711,0.013442444615066,0.293092668056488,-0.0719866007566452,0.1011851876974105,0.1747184097766876,0.1107638701796531,-0.1126509681344032,0.1972764879465103,0.0346213355660438,-0.1797252595424652,0.0452004112303257,0.0421842187643051
79781,124500,124500,8,8,H5 C4 N5,dsgdb9_130062,0.8532,7.0,1.1315666437149048,-0.7533496022224426,0.2379591614007949,-8.640207290649414,-0.0048915408551692,-0.0905926078557968,-0.2229560166597366,0.0871235504746437,-0.0089352000504732,-0.2051693797111511,0.1111268773674964,-0.0933860763907432,-0.0065887439996004,-0.1265630722045898,0.0216397903859615,-0.1247926652431488,0.3019111454486847,0.1041784286499023,-0.0632999464869499,0.0002811492886394,-0.3875811398029327,-0.1508613973855972,-0.1613071262836456,0.0465074256062507,0.2097705155611038,-0.0666922777891159,0.0378841124475002,-0.1303285658359527,0.1645927727222442,0.0182328149676322,0.1314173489809036,-0.1161194294691085,0.1541406512260437,-0.0257702749222517,1.824491262435913,-0.4661845266819,-0.0981565490365028,0.1762172579765319,0.0274735298007726,0.1576319932937622,-0.115479290485382,0.0154463313519954,0.133149117231369,-0.0616653449833393,-0.1240595653653144,0.0319519191980361,0.0082984529435634,0.1562216579914093,0.1397918462753296,0.1248750388622284,0.1308646351099014,-0.1247495859861373,-0.0776382312178611,0.0168916508555412,0.1397545933723449,0.1976565420627594,0.0772856548428535,0.4918824136257171,0.0158243142068386,0.100858062505722,0.1817288845777511,0.1351266205310821,-0.1267089694738388,0.1439866721630096,0.0319223627448082,-0.1221867054700851,0.0185453034937381,0.0183756295591592
79805,7055,7055,2,2,H5 C3 N3 O2,dsgdb9_007031,115.8175,7.0,-1.2157222032546997,-0.450916588306427,0.0636577978730201,-9.481978416442873,-0.0462798252701759,-0.1418047845363617,-0.0751278698444366,0.0518567115068435,-0.0783227682113647,-0.4567060470581054,0.14226695895195,-0.0656061545014381,-0.0026404410600662,-0.2215567678213119,0.0110952761024236,-0.1184363886713981,0.197904959321022,-0.0097315832972526,-0.0726354643702507,0.0040609948337078,-0.3235996067523956,-0.3057835698127746,-0.0790573135018348,0.0270811319351196,0.1395257413387298,0.0060761645436286,0.0693420618772506,-0.2282876968383789,0.0720905363559722,0.0433490797877311,0.1308744847774505,-0.0986271873116493,0.2186620533466339,-0.0362698920071125,2.3672590255737305,-0.2841997444629669,0.0344611480832099,0.0086127892136573,-0.1505839526653289,0.0494054332375526,0.0073612704873085,0.032688595354557,0.3506904244422912,-0.1000379920005798,-0.0939857438206672,-0.0278624072670936,-0.0184890478849411,0.1073219031095504,0.3940272331237793,0.1284749507904052,-0.1090405359864234,-0.146118551492691,-0.0491867624223232,-0.0727431327104568,0.1202398091554641,-0.0229128934442996,0.1179604679346084,0.7664022445678711,-0.0349972955882549,0.077157087624073,0.2032762914896011,0.1003435254096984,-0.1212991178035736,0.1352067291736602,0.0331945866346359,-0.1820234358310699,0.0395700298249721,-0.0789228230714798
80015,68849,68849,6,6,H7 C6 N1 O2,dsgdb9_067183,44.6025,7.0,2.994095802307129,-1.941657543182373,-0.4474588930606842,-8.565415382385254,-0.0560020543634891,-0.0855887457728385,-0.1928009986877441,0.0940149948000907,-0.1056454479694366,-0.5080502033233643,0.1087728068232536,-0.1205314174294471,0.2128155976533889,-0.1770755499601364,0.0127539932727813,-0.0991468802094459,-0.0178842395544052,0.0054380232468247,-0.0768038630485534,0.020918283611536,-0.4618524610996246,-0.079253189265728,-0.1294866055250167,0.058463018387556,0.2078824341297149,-0.0709227845072746,0.041747111827135,0.004079021513462,0.1088913530111312,0.0687342435121536,0.1269287317991256,-0.13525952398777,0.1319091618061065,-0.0227423515170812,2.197316646575928,-0.2339066267013549,0.028638869524002,0.1683557033538818,-0.0728849321603775,0.1849621534347534,-0.0702664852142334,0.0150320446118712,0.122486300766468,-0.0720273107290268,0.0305633805692195,0.005535040050745,0.0305630303919315,0.1390620470046997,0.2176027595996856,0.1269406676292419,0.0782710760831832,-0.1615543961524963,-0.0665156990289688,-0.0107548255473375,0.1246169954538345,0.0338544398546218,-0.0076266489923,0.172964945435524,-0.0368420369923114,0.0650133267045021,0.178984135389328,0.1193517073988914,-0.1207679510116577,0.1980694383382797,0.0313162952661514,-0.1097394675016403,0.030613737180829,0.0270020719617605
80237,37940,37940,3,3,H6 C5 N2 O2,dsgdb9_032158,-2.6293,7.0,-2.3314249515533447,0.0897550284862518,0.0118529302999377,-8.831411361694336,-0.0362731963396072,-0.1051851436495781,-0.327982097864151,0.0744003355503082,-0.0135451611131429,-0.2326800972223281,0.1027600020170211,-0.0651279687881469,0.0036964323371648,-0.1219690889120101,0.0382336117327213,-0.1364537179470062,0.237111210823059,0.0371935777366161,-0.0593590475618839,0.0059387823566794,-0.4099651575088501,-0.3670177161693573,-0.16264608502388,0.0382475443184375,0.2045414447784423,-0.0434383489191532,0.0430048629641532,-0.20913827419281,0.2177896350622177,0.0393453352153301,0.1487688869237899,-0.108634814620018,0.1513935625553131,-0.0282785929739475,1.8573096990585327,-0.4154269695281982,-0.1327468752861023,0.1812214255332946,0.0096706375479698,0.1250886023044586,-0.2060838043689727,-0.0138135664165019,0.1598558127880096,-0.0552532225847244,-0.1091449707746505,0.0189655795693397,0.0097413621842861,0.1514743417501449,0.2223247438669204,0.090384230017662,0.0916647166013717,-0.1187815368175506,-0.0548882931470871,0.0108038708567619,0.1310178786516189,0.2038069069385528,0.0744716078042984,0.4131888449192047,-0.0238330718129873,0.100613921880722,0.2022576183080673,0.1477750241756439,-0.1263781189918518,0.1365744769573211,0.0284594539552927,-0.1007149741053581,0.0412301048636436,0.0303457975387573
80548,34685,34685,3,3,H8 C6 N2 O1,dsgdb9_030222,79.9962,7.0,1.79752516746521,-0.9695244431495668,-0.4177234172821045,-8.643542289733887,-0.0274554602801799,-0.1220379695296287,-0.2141601741313934,0.0480403043329715,-0.0281266085803508,-0.1291198432445526,0.0708021223545074,-0.0036257095634937,0.015952369198203,-0.1259527206420898,-0.0196885410696268,-0.1143864691257476,0.2400857806205749,0.0349609479308128,-0.0488571673631668,6.743473932147026e-05,-0.319814532995224,-0.4651258885860443,-0.0980477184057235,0.008994547650218,0.1945416182279586,-0.0505985766649246,0.0506710335612297,-0.3637505769729614,0.1847797334194183,-0.0069355391897261,0.1520919650793075,-0.1161960437893867,0.3301064074039459,-0.0526975579559803,1.6673903465270996,-0.3425716757774353,-0.2135052531957626,0.0889629125595092,-0.0043718321248888,0.0693579316139221,-0.3448964655399322,0.0190533138811588,0.1929050087928772,-0.034022532403469,-0.2220529019832611,0.0066617801785469,-0.0832751542329788,0.0940522477030754,0.2562524080276489,0.1210386306047439,-0.0497806668281555,-0.1236167848110199,-0.0618079490959644,-0.1015583649277687,0.1349242031574249,0.1424777507781982,0.1010006517171859,0.4177923202514648,0.0047349482774734,0.0855182483792305,0.1248736083507537,0.1417790055274963,-0.1303041279315948,0.0256921648979187,0.0343252718448638,-0.1044919714331626,0.0716291368007659,-0.1168013140559196
80713,129253,129253,7,7,H7 C4 N3 O2,dsgdb9_131826,-97.2401,7.0,-1.3351151943206787,-4.001688957214356,-0.710222601890564,-7.960341453552246,-0.0443939976394176,-0.0898829251527786,-0.1169621050357818,0.083848126232624,-0.0219146069139242,-0.2129019796848297,0.0723779797554016,-0.0451213344931602,-0.0020774255972355,0.0165329277515411,-0.0250100586563348,-0.1179724708199501,0.1639009118080139,0.0620035380125045,-0.0544962026178836,0.0011634421534836,-0.4492244124412536,0.2039104104042053,-0.158271849155426,-0.0131113156676292,0.2202991545200348,-0.0600364916026592,0.0714610069990158,-0.0708352327346801,0.1376290917396545,-0.0804798454046249,0.1394494622945785,-0.1188597381114959,0.1433529555797577,-0.0213886070996522,1.330261468887329,-0.418858915567398,-0.1011461019515991,0.3017072379589081,0.0292136967182159,0.063700146973133,-0.4232155382633209,0.0559150949120521,0.1409002691507339,-0.1323949098587036,-0.0019934026058763,0.1188483089208602,-0.090276151895523,0.153729647397995,0.1168840900063514,0.1269491463899612,0.1397400200366974,-0.1294189989566803,-0.0262310784310102,0.054134577512741,0.1723611205816269,0.7758461236953735,-0.0333622097969055,0.3799844980239868,0.0970968604087829,0.0679787248373031,0.148253783583641,0.1030137091875076,-0.1286399960517883,0.116887591779232,0.0315640904009342,-0.1315654963254928,0.0259478650987148,0.0085074547678232
80737,108600,108600,7,7,H9 C6 N3,dsgdb9_124511,-169.4591,7.0,-3.123041868209839,-1.587372899055481,-1.0926653146743774,-7.7463059425354,-0.0913874059915542,-0.1422592848539352,-0.2149004340171814,0.0405012257397174,-0.0203304216265678,-0.1662879437208175,0.0399547666311264,-0.0831355825066566,0.0069717620499432,0.0477518774569034,-0.0010103797540068,-0.1025502383708953,0.135070115327835,0.0394063368439674,-0.0513791292905807,-0.0097386240959167,-0.4901856482028961,0.2357490211725235,-0.1259082108736038,0.0085394494235515,0.2279687225818634,-0.054519236087799,0.0497567057609558,0.007953087799251,0.1512539386749267,-0.0159922484308481,0.1536566913127899,-0.1217436715960502,0.1226887851953506,-0.0353453271090984,1.2086108922958374,-0.3501489162445068,-0.1321427524089813,0.2937564253807068,-0.0378918796777725,0.1044354066252708,-0.3941543102264404,0.0594895668327808,0.0951349213719368,-0.1627553850412368,0.0187794715166091,-0.0021972209215164,-0.2475513070821762,0.1598412990570068,0.1306486576795578,0.1179530471563339,0.1365861445665359,-0.1249758005142211,-0.0314802899956703,-0.0439759939908981,0.1602861285209655,0.5591663122177124,-0.0243351012468338,0.2446947246789932,0.0138795124366879,0.0572392120957374,0.1292570233345031,0.1610727310180664,-0.1319476962089538,0.0925017222762107,0.0307118669152259,-0.1315814703702926,0.0375965200364589,0.0031300333794206
80954,104950,104950,6,6,H11 C6 N1 O2,dsgdb9_122579,10.7675,7.0,0.7155277132987976,-4.607234001159668,-3.5600647926330566,-8.450974464416504,-0.0536301396787166,-0.1546119898557663,-0.2763920128345489,0.0925314277410507,-0.0092660179361701,-0.1560070812702179,0.0774596631526947,-0.0755896568298339,0.0719507783651351,-0.0868303701281547,0.0055739060044288,-0.1252725422382354,0.1351968199014663,0.0013026962988078,-0.0521300435066223,-0.0036762561649084,-0.4527614116668701,-0.3425806164741516,-0.1767458021640777,0.0573333501815795,0.2235728204250335,-0.0562521629035472,0.033245749771595,-0.1534584760665893,0.1774360984563827,0.0466167330741882,0.1547823250293731,-0.1131799295544624,0.1564329415559768,-0.0313440635800361,1.68156099319458,-0.339921087026596,-0.1304625123739242,0.2029148638248443,0.023314094170928,0.1153987795114517,-0.2996692061424255,0.0219029895961284,0.0893453657627105,-0.0419711880385875,-0.0938381850719451,-0.0764829218387603,-0.0195483956485986,0.1377966552972793,0.2466571182012558,0.121443435549736,0.1259732544422149,-0.1299968808889389,-0.0524473078548908,-0.0190741270780563,0.1120020747184753,0.2141227722167968,0.0753356516361236,0.2441978454589843,-0.0368814766407012,0.0879115909337997,0.1250397115945816,0.1546261608600616,-0.1264530569314956,0.1447529345750808,0.0302049685269594,-0.0597284063696861,0.0448798798024654,-0.0017445472767576
81014,108982,108982,8,8,H8 C4 N4 O1,dsgdb9_124654,-69.3409,7.0,2.775066614151001,-0.3336276710033417,0.0355062596499919,-7.973043441772461,-0.0074103726074099,-0.0479424260556697,-0.1552646458148956,0.0970948636531829,-0.004847643431276,-0.2142708450555801,0.080617606639862,-0.1003857254981994,0.0028825178742408,0.0309961512684822,-0.0122741479426622,-0.1221383437514305,0.2016886472702026,0.1356623768806457,-0.0680784881114959,0.013006835244596,-0.5090758204460144,0.3375475704669952,-0.145506203174591,0.0508658289909362,0.199821263551712,-0.062751293182373,0.055963959544897,-0.0771379470825195,0.142860934138298,-0.087794542312622,0.1415677666664123,-0.1168651804327964,0.1121810749173164,-0.0192058123648166,1.374569058418274,-0.4457691013813019,-0.0882609635591507,0.2686863243579864,0.0106177013367414,0.1255611181259155,-0.4012198448181152,0.0536981597542762,0.1210014447569847,-0.1186153441667556,-0.0140454601496458,0.2512246668338775,-0.0776461660861969,0.1554826349020004,0.0813665762543678,0.1012929379940033,0.149338349699974,-0.1213857904076576,-0.0335937328636646,0.0435862243175506,0.1793139725923538,0.7465901374816895,-0.0345386378467083,0.4715267419815063,0.1156310960650444,0.0599367097020149,0.1662245243787765,0.1273366212844848,-0.1286744475364685,0.1034700125455856,0.0348923578858375,-0.1393486410379409,0.0195799730718135,0.0507919639348983
81047,3809,3809,0,0,H3 C3 N3 O2,dsgdb9_004246,17.8314,7.0,-0.0899978801608085,1.3124603033065796,0.1397305130958557,-8.336518287658691,-0.0368845388293266,-0.0904585123062133,-0.1415600478649139,0.0619358569383621,-0.0903026610612869,-0.4716987907886505,0.1383311152458191,-0.1203956678509712,0.201366901397705,-0.1826549172401428,0.0265390034765005,-0.1049790382385253,0.154424637556076,0.006168907508254,-0.0667950958013534,0.012108763679862,-0.3838761448860168,-0.0458683259785175,-0.1128756254911422,-0.0102690737694501,0.2245029360055923,-0.0668526440858841,0.0570103675127029,0.022333450615406,0.0823346972465515,0.0600596815347671,0.1137563958764076,-0.1211344376206398,0.1091355383396148,-0.0299018714576959,2.26497769355774,-0.2284139692783355,0.0561150982975959,0.1436686664819717,-0.0755779445171356,0.1011317670345306,0.1690189987421035,0.0178607981652021,0.158484473824501,-0.0829709842801094,0.0200674906373024,0.0460712499916553,0.0289183519780635,0.1469191610813141,0.2565173506736755,0.1307986378669738,0.1039060279726982,-0.1547133028507232,-0.0639286041259765,-0.0120068397372961,0.1441343128681183,-0.0840704888105392,-0.0032338015735149,0.2051571011543274,-0.0201713591814041,0.0583491846919059,0.1888514757156372,0.1143901646137237,-0.1192810013890266,0.1551963537931442,0.0295672807842493,-0.1262091994285583,0.0010522678494453,0.0277159195393323
81177,128172,128172,7,7,H4 C4 N4 O1,dsgdb9_131365,-74.0975,7.0,0.0058967801742255,-2.283899545669556,2.9509146213531494,-7.8075432777404785,-0.1042893826961517,-0.1478685289621353,-0.1820844411849975,0.0529137179255485,-0.0159130357205867,-0.1116124466061592,0.0434789061546325,0.0549801439046859,0.0048021804541349,0.0149218775331974,-0.0120856268331408,-0.1280459910631179,0.0443653538823127,0.0286676511168479,-0.048276238143444,-0.0191843044012784,-0.4486688375473022,-0.1533931195735931,-0.1431222856044769,-0.0360696837306022,0.1953877210617065,-0.0696160793304443,0.0413474217057228,-0.116016149520874,0.158451497554779,-0.0429089441895484,0.1510268598794937,-0.1311216652393341,0.1884787231683731,-0.032471228390932,1.3161319494247437,-0.2651295661926269,-0.1055539846420288,0.280830979347229,0.0092010078951716,0.0062072612345218,-0.2532004714012146,0.0454285591840744,0.0680583417415618,-0.129167765378952,0.0090835550799965,0.0103573352098464,-0.0178379043936729,0.1594213396310806,0.2213400602340698,0.1231299489736557,0.154427945613861,-0.133376196026802,-0.0351460464298725,0.0761311948299408,0.1543319523334503,0.5773999094963074,-0.0260749571025371,0.1016009822487831,0.0244840756058692,0.084831453859806,0.0737609639763832,0.1402773410081863,-0.1291353106498718,0.0954617261886596,0.0321859680116176,-0.1189045161008834,0.0307348370552063,0.0064420029520988
81281,120395,120395,8,8,H8 C5 N2 O2,dsgdb9_128767,-136.8907,7.0,-1.2328284978866575,-3.027144193649292,1.1427470445632937,-7.964716911315918,-0.049340259283781,-0.0694996565580368,-0.0887068137526512,0.0678990259766578,-0.0328702144324779,-0.2358010709285736,0.0605872049927711,-0.043082371354103,-0.0020246307831257,0.0494957715272903,-0.0424057990312576,-0.1152331531047821,0.1097156032919883,0.0788251683115959,-0.0603444576263427,-0.0046961018815636,-0.4867638945579529,0.2655736804008484,-0.1263984441757202,0.0136717911809682,0.2169724255800247,-0.0593065321445465,0.0436724461615085,-0.0577510222792625,0.0673937872052192,-0.0556369833648204,0.1449103057384491,-0.1299905776977539,0.1410929262638092,-0.0197261050343513,1.2344858646392822,-0.4237231612205505,-0.1167008280754089,0.3261253237724304,0.0044138310477137,0.1084704026579856,-0.6537483930587769,0.035023596137762,0.0781519785523414,-0.1253082901239395,-0.0117535544559359,0.0400917828083038,-0.2069731950759887,0.161016896367073,0.0803586021065712,0.1241895034909248,0.1476239264011383,-0.1309674084186554,-0.0199953205883502,0.0222176760435104,0.1541536897420883,0.849655270576477,-0.0468486323952674,0.4163435995578766,0.0501473881304264,0.1010985299944877,0.1575658321380615,0.1495232284069061,-0.1270269155502319,0.1324648261070251,0.0328277722001075,-0.1202508956193924,0.0181467290967702,0.0223418604582548
81514,43863,43863,0,0,H12 C7 N2,dsgdb9_036780,-28.9874,7.0,0.0700951293110847,-1.175658106803894,-0.1384305208921432,-8.040191650390625,-0.0585022531449794,-0.0794154182076454,-0.550418496131897,0.0550215542316436,-0.1080990582704544,-0.3426003754138946,0.1154492646455764,-0.1704549491405487,0.3060913681983948,-0.0045879445970058,-0.0216074995696544,-0.0816465690732002,0.0099634975194931,0.0500977151095867,-0.2216508686542511,0.0075370771810412,-0.3947741985321045,-0.0305097866803407,-0.1759611517190933,0.0097673078998923,0.2525563836097717,-0.0691364333033561,0.0272469073534011,0.1213603615760803,0.1263997107744217,0.0986629724502563,0.1651129424571991,-0.1219754368066787,0.110062688589096,-0.0165605098009109,1.4774852991104126,-0.2980213165283203,-0.0562142468988895,0.2644412219524383,0.0672391057014465,0.249602735042572,-0.4286279678344726,0.0472462326288223,-0.0935225114226341,-0.0446701906621456,0.02992744743824,-0.0439683645963668,-0.0935472622513771,0.1416306048631668,0.0971093326807022,0.1149633303284645,0.1308691948652267,-0.1077583655714988,-0.0705067813396453,-0.0743348076939582,0.089019551873207,0.1511809378862381,-0.0159487016499042,0.0351995043456554,-0.0406375937163829,0.0710795819759368,0.1856487542390823,0.096606396138668,-0.1262483149766922,0.3089467287063598,0.0277405325323343,-0.0648875832557678,0.0478806868195533,0.0059336177073419
81585,121290,121290,6,6,H4 C4 N4 O1,dsgdb9_129046,-183.5686,7.0,1.5045207738876345,-1.9253333806991573,0.417253702878952,-7.746516227722168,-0.0465731471776962,-0.1109986156225204,-0.2161042988300323,0.0514531582593917,-0.0233562737703323,-0.1960600465536117,0.0888284295797348,-0.0863354057073593,-0.0095278173685073,0.094090849161148,-0.0005498873069882,-0.1089913696050643,0.1477324366569519,0.0610169656574726,-0.0654498040676117,-0.0026304617058485,-0.5107210278511047,0.2912980318069458,-0.1304776817560196,0.1171436831355094,0.2174852788448333,-0.0527963750064373,0.0760716497898101,0.0035807024687528,0.123700276017189,-0.0328506082296371,0.1570591777563095,-0.1115595623850822,0.0971866026520729,-0.025203164666891,1.173183560371399,-0.3685247898101806,-0.129726767539978,0.2447720915079116,0.0393298715353012,0.1243360936641693,-0.5209545493125916,0.0173910222947597,0.2192232608795166,-0.1455022990703582,0.0191258937120437,0.1366497278213501,-0.2501958608627319,0.165466770529747,0.0892678350210189,0.1048766374588012,0.1234696730971336,-0.1179251074790954,-0.0165328830480575,-0.0615162998437881,0.1640241146087646,0.5676791667938232,-0.0112147126346826,0.3692996203899383,0.0629193410277366,0.0720186829566955,0.2046347260475158,0.0950394943356514,-0.1312494724988937,0.0534323193132877,0.034470796585083,-0.1375056952238083,0.0337149016559124,0.0134360864758491
81613,88180,88180,5,5,H13 C7 N1 O1,dsgdb9_096253,-48.5899,7.0,1.0375291109085083,-3.277018785476685,-0.3628351390361786,-8.576216697692871,-0.0563616231083869,-0.1867768317461013,-0.3496318161487579,0.0760667994618415,-0.0131119880825281,-0.1763499677181244,0.0943167805671691,-0.0956314876675605,0.099469743669033,-0.060096152126789,0.0077033676207065,-0.1218816936016082,0.1229501292109489,-0.0500509478151798,-0.0613147914409637,0.0107134422287344,-0.4450657069683075,-0.4506122767925262,-0.1704250127077102,0.1176829859614372,0.2106637209653854,-0.0226742401719093,0.0428334400057792,-0.1829145848751068,0.2146689295768737,0.0731272250413894,0.1607556641101837,-0.0985255539417266,0.1539845764636993,-0.0089524164795875,1.6477186679840088,-0.3092495799064636,-0.1438778787851333,0.1855040490627288,0.008026959374547,0.1848059445619583,-0.312792032957077,0.0275610592216253,0.1039639636874198,-0.0518745929002761,-0.0889288708567619,-0.1013998240232467,-0.0812071412801742,0.1352907717227935,0.3058215975761413,0.1071421951055526,0.0986073985695838,-0.1143069267272949,-0.0581776946783065,-0.1202224045991897,0.1020129472017288,0.1663406193256378,0.0603705756366252,0.2410671859979629,-0.0509421825408935,0.0599702782928943,0.1400905847549438,0.1930695176124572,-0.1264354884624481,0.1351918876171112,0.0309235751628875,-0.0671433061361312,0.0736489370465278,0.0057884291745722
